"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,85.7,,
"ISL","Iceland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,79.3,,
"IRL","Ireland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,67.9,,
"IRL","Ireland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,52.8,,
"ITA","Italy","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,59.6,,
"ITA","Italy","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,40.2,,
"JPN","Japan","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,70.3,,
"JPN","Japan","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,49.6,,
"KOR","Korea","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,73.8,,
"KOR","Korea","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,51.8,,
"LUX","Luxembourg","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,65.4,,
"LUX","Luxembourg","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,54.6,,
"MEX","Mexico","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,77.9,,
"MEX","Mexico","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,43.1,,
"NLD","Netherlands","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,70.1,,
"NLD","Netherlands","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,58.8,,
"NZL","New Zealand","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,74.6,,
"NZL","New Zealand","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,63.7,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,73.9,,
"NOR","Norway","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,68.3,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,64.6,,
"POL","Poland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,48.4,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,64.1,,
"PRT","Portugal","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,53.7,,
"SVK","Slovak Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,67.9,,
"SVK","Slovak Republic","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,51.9,,
"ESP","Spain","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,65.7,,
"ESP","Spain","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,53.7,,
"SWE","Sweden","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,74.4,,
"SWE","Sweden","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,69.5,,
"CHE","Switzerland","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,74.8,,
"CHE","Switzerland","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,63.1,,
"TUR","Turkey","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,71.6,,
"TUR","Turkey","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,31.5,,
"GBR","United Kingdom","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,68.8,,
"GBR","United Kingdom","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,57.6,,
"USA","United States","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,69.1,,
"USA","United States","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,56.7,,
"BRA","Brazil","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,77.9,,
"BRA","Brazil","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,56.1,,
"CHL","Chile","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,71.5,,
"CHL","Chile","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,48.2,,
"COL","Colombia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,81.6,,
"COL","Colombia","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,58.6,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,82.4,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,81.4,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,79.3,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,79.8,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,79.2,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,79.4,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,78.7,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,79.5,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,78.9,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,79.5,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,78,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,76.6,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,74.3,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,32.9,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,35.7,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,38.3,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,42.2,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,42,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,42.5,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,40.8,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,44.5,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,44.4,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,45.5,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,46.1,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,46.2,,
"CRI","Costa Rica","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,48.1,,
"EST","Estonia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,74.5,,
"EST","Estonia","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,65.3,,
"ISR","Israel","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,69.3,,
"ISR","Israel","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,59.1,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,67.4,,
"LVA","Latvia","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,54.1,,
"LTU","Lithuania","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,64.9,,
"LTU","Lithuania","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,54.4,,
"RUS","Russia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,75.5,,
"RUS","Russia","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,63.4,,
"SVN","Slovenia","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,62.9,,
"SVN","Slovenia","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,51.9,,
"ZAF","South Africa","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,62,,
"ZAF","South Africa","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,47.6,,
"AUS","Australia","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","1524","15-24","2015","2015","PC","Percentage","0","Units",,,66.7,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","1524","15-24","2015","2015","PC","Percentage","0","Units",,,54.1,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","1524","15-24","2015","2015","PC","Percentage","0","Units",,,27.1,,
