"COUNTRY","Country","SEX","Gender","AGE","Age","COUNTRY_ORIGIN","International students exclusion","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ITA","Italy","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"ITA","Italy","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"M","Missing value; data cannot exist"
"ITA","Italy","M","Men","Y_TYP_OECD","Below typical age","W0-W1_OECD","Excluding mobile students ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5","Short-cycle tertiary education (ISCED2011 level 5)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L7","Master’s or equivalent level (ISCED2011 level 7)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","M","Men","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L8","Doctoral or equivalent level  (ISCED2011 level 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2005","2005",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2010","2010",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2011","2011",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2012","2012",,"M","Missing value; data cannot exist"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2013","2013",,"x","Data included in another category"
"JPN","Japan","F","Women","Y_TYP_OECD","Below typical age","W0","World (all entities, including reference area, including IO)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_RATE_AGE","Graduation rates ","2014","2014",,"x","Data included in another category"
